|id|dialog|url|movie
2594|2594|[Sam continues climbing while Gollum looks pensive.]|https://www.tk421.net/lotr/film/rotk/img/rotk0573.jpg|The Return of the King
2595|2595|"Frodo: ""What was that about?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0574.jpg|The Return of the King
2596|2596|"Sam: ""Nothing, just clearing something up."""|https://www.tk421.net/lotr/film/rotk/img/rotk0575.jpg|The Return of the King
2597|2597|[The hobbits continue climbing. Gollum grins up at Sam and follows.]|https://www.tk421.net/lotr/film/rotk/img/rotk0576.jpg|The Return of the King
2598|2598|[It is morning. Gandalf walks Pippin towards the top of Minas Tirith.]|https://www.tk421.net/lotr/film/rotk/img/rotk0577.jpg|The Return of the King
2599|2599|"Gandalf: ""Peregrin Took, my lad, there is a task now to be done. Another opportunity for one of the Shire-folk to prove their great worth."""|https://www.tk421.net/lotr/film/rotk/img/rotk0578.jpg|The Return of the King
2600|2600|"Gandalf: ""You must not fail me."""|https://www.tk421.net/lotr/film/rotk/img/rotk0579.jpg|The Return of the King
2601|2601|[Faramir surveys  his soldiers at Osgiliath.]|https://www.tk421.net/lotr/film/rotk/img/rotk0582.jpg|The Return of the King
2602|2602|"Madril: ""It's been very quiet across the river. The Orcs are lying low. The garrison may have moved out. We've sent scouts to Cair Andros. If the Orcs attack from the north, we'll have some warning."""|https://www.tk421.net/lotr/film/rotk/img/rotk0584.jpg|The Return of the King
2603|2603|"Gothmog (softly): ""Quiet!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0586.jpg|The Return of the King
2604|2604|[From an upper wall, a Gondorian soldier sees them approach.]|https://www.tk421.net/lotr/film/rotk/img/rotk0587.jpg|The Return of the King
2605|2605|"Gothmog: ""Kill him!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0589.jpg|The Return of the King
2606|2606|[An Orc shoots an  arrow, which pierces the soldier's armor.]|https://www.tk421.net/lotr/film/rotk/img/rotk0590.jpg|The Return of the King
2607|2607|[The soldier falls down to the ground, dead, but within sight of Farmir.]|https://www.tk421.net/lotr/film/rotk/img/rotk0592.jpg|The Return of the King
2608|2608|"Faramir: ""They're not coming from the north."""|https://www.tk421.net/lotr/film/rotk/img/rotk0594.jpg|The Return of the King
2609|2609|[Men gather behind pillars at the riverbank.]|https://www.tk421.net/lotr/film/rotk/img/rotk0595.jpg|The Return of the King
2610|2610|[As the Orcs arrive on shore, Faramir's men attack.]|https://www.tk421.net/lotr/film/rotk/img/rotk0600.jpg|The Return of the King
2611|2611|[Men and orcs do battle.]|https://www.tk421.net/lotr/film/rotk/img/rotk0604.jpg|The Return of the King
2612|2612|[Orcs swarm into the city.]|https://www.tk421.net/lotr/film/rotk/img/rotk0606.jpg|The Return of the King
2613|2613|[Pippin climbs to the top of the beacon at Minas Tirith, evading the guards.]|https://www.tk421.net/lotr/film/rotk/img/rotk0608.jpg|The Return of the King
2614|2614|[He reaches for a lamp hanging over it. A rope snaps, spilling oil on the wood.]|https://www.tk421.net/lotr/film/rotk/img/rotk0614.jpg|The Return of the King
2615|2615|[Pippin tosses the lit lamp onto the wood, which quickly catches fire, to Pippin's surprise. He climbs down.]|https://www.tk421.net/lotr/film/rotk/img/rotk0615.jpg|The Return of the King
2616|2616|[As Gandalf watches, the beacon burns, as soon does another one on a nearby mountainside.]|https://www.tk421.net/lotr/film/rotk/img/rotk0619.jpg|The Return of the King
2617|2617|"Gandalf: ""Amon Dîn."""|https://www.tk421.net/lotr/film/rotk/img/rotk0622.jpg|The Return of the King
2618|2618|[Denethor looks out of a window and frowns.]|https://www.tk421.net/lotr/film/rotk/img/rotk0623.jpg|The Return of the King
2619|2619|"Gandalf: ""Hope is rekindled."""|https://www.tk421.net/lotr/film/rotk/img/rotk0624.jpg|The Return of the King
2620|2620|[Signal beacons light in succession across several peaks.]|https://www.tk421.net/lotr/film/rotk/img/rotk0625.jpg|The Return of the King
2621|2621|[At Edoras, Aragorn sees the last beacon lit, and runs into the Golden Hall.]|https://www.tk421.net/lotr/film/rotk/img/rotk0634.jpg|The Return of the King
2622|2622|"Aragorn: ""The Beacons of Minas Tirith! The Beacons are lit!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0636.jpg|The Return of the King
2623|2623|"Aragorn: ""Gondor calls for aid!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0638.jpg|The Return of the King
2624|2624|"Théoden: ""And "|https://www.tk421.net/lotr/film/rotk/img/rotk0641.jpg|The Return of the King
2625|2625|[A soldier rings a alarm bell. Théoden exits Meduseld, speaking with Éomer.]|https://www.tk421.net/lotr/film/rotk/img/rotk0644.jpg|The Return of the King
2626|2626|" Théoden: ""Assemble the army at Dunharrow, as many men as can be found. You have two days."""|https://www.tk421.net/lotr/film/rotk/img/rotk0645.jpg|The Return of the King
2627|2627|"Théoden: ""On the third, we ride for Gondor. And "|https://www.tk421.net/lotr/film/rotk/img/rotk0647.jpg|The Return of the King
2628|2628|"Théoden: ""Make haste across the Riddermark. Summon every able-bodied man to Dunharrow."""|https://www.tk421.net/lotr/film/rotk/img/rotk0648.jpg|The Return of the King
2629|2629|[Gamling nods and departs. Théoden watches the Riders flow from Edoras.]|https://www.tk421.net/lotr/film/rotk/img/rotk0649.jpg|The Return of the King
2630|2630|"Éowyn: ""Just to the encampment. It's tradition for the women of the court to farewell the men."""|https://www.tk421.net/lotr/film/rotk/img/rotk0650.jpg|The Return of the King
2631|2631|[Aragorn uncovers a sword, hidden in Éowyn's saddle.]|https://www.tk421.net/lotr/film/rotk/img/rotk0651.jpg|The Return of the King
2632|2632|[She covers it with a blanket.]|https://www.tk421.net/lotr/film/rotk/img/rotk0653.jpg|The Return of the King
2633|2633|"Éowyn: ""The men have found their captain, they will follow you into battle, even to death. You have given us hope."""|https://www.tk421.net/lotr/film/rotk/img/rotk0655.jpg|The Return of the King
2634|2634|"Merry: ""Excuse me. I have a sword. Please accept it."""|https://www.tk421.net/lotr/film/rotk/img/rotk0657.jpg|The Return of the King
2635|2635|[Merry kneels.] |https://www.tk421.net/lotr/film/rotk/img/rotk0658.jpg|The Return of the King
2636|2636|[Theoden helps Merry to his feet.]|https://www.tk421.net/lotr/film/rotk/img/rotk0659.jpg|The Return of the King
2637|2637|"Theoden: ""And gladly I accept it. You shall be Meriadoc, esquire of Rohan."""|https://www.tk421.net/lotr/film/rotk/img/rotk0660.jpg|The Return of the King
2638|2638|[Merry grins and runs off.]|https://www.tk421.net/lotr/film/rotk/img/rotk0663.jpg|The Return of the King
2639|2639|"Gimli: ""Horsemen, hmph! I wish I could muster a legion of Dwarves, fully armed and filthy."""|https://www.tk421.net/lotr/film/rotk/img/rotk0664.jpg|The Return of the King
2640|2640|"Legolas: ""Your kinsmen may have no need to ride to war. I fear war already marches on their own lands."""|https://www.tk421.net/lotr/film/rotk/img/rotk0665.jpg|The Return of the King
2641|2641|[Merry tries to get his stubborn pony to move; the pony ignores his kicks.]|https://www.tk421.net/lotr/film/rotk/img/rotk0667.jpg|The Return of the King
2642|2642|[Théoden takes one last look at his kingdom's banner.]|https://www.tk421.net/lotr/film/rotk/img/rotk0668.jpg|The Return of the King
2643|2643|"Théoden (voiceover): ""So it is before the walls of Minas Tirith, the doom of our time will be decided."""|https://www.tk421.net/lotr/film/rotk/img/rotk0669.jpg|The Return of the King
2644|2644|"Éomer: ""Now is the hour, Riders of Rohan, oaths you have taken! Now, fulfill them all! To Lord and Land!"""||
2645|2645|[The Rohirrim ride to Dunharrow, with Merry on his galloping pony.]|https://www.tk421.net/lotr/film/rotk/img/rotk0673.jpg|The Return of the King
2646|2646|[At Osgiliath, orcs begin to swarm the men.]|https://www.tk421.net/lotr/film/rotk/img/rotk0676.jpg|The Return of the King
2647|2647|[Faramir retreats to an alcove.]|https://www.tk421.net/lotr/film/rotk/img/rotk0678.jpg|The Return of the King
2648|2648|[Archers shoot down a pack of orcs pursuing Faramir.]|https://www.tk421.net/lotr/film/rotk/img/rotk0681.jpg|The Return of the King
2649|2649|"Faramir: ""Tell the men to break cover. We ride to Minas Tirith."""|https://www.tk421.net/lotr/film/rotk/img/rotk0684.jpg|The Return of the King
2650|2650|[Screeching Nazgûl fly overhead.]|https://www.tk421.net/lotr/film/rotk/img/rotk0685.jpg|The Return of the King
2651|2651|"Faramir: ""Pull back! Pull back to Minas Tirith!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0688.jpg|The Return of the King
2652|2652|[Soldiers begin to evacuate. An orc knocks down Madril.]|https://www.tk421.net/lotr/film/rotk/img/rotk0689.jpg|The Return of the King
2653|2653|[Orcs settle into Osgiliath. Madril lies on his back, wounded but alive.]|https://www.tk421.net/lotr/film/rotk/img/rotk0690.jpg|The Return of the King
2654|2654|"Gothmog: ""The age of Men is over. The time of the Orc has come."""|https://www.tk421.net/lotr/film/rotk/img/rotk0693.jpg|The Return of the King
2655|2655|[The men ride and run for Minas Tirith. They are set upon by the flying Nazgûl.]|https://www.tk421.net/lotr/film/rotk/img/rotk0694.jpg|The Return of the King
2656|2656|[The Nazgûl toss horses and men through the air, and crash into the riders.]|https://www.tk421.net/lotr/film/rotk/img/rotk0695.jpg|The Return of the King
2657|2657|[Gandalf and Pippin, on Shadowfax, ride out to meet the retreating men.]|https://www.tk421.net/lotr/film/rotk/img/rotk0698.jpg|The Return of the King
2658|2658|"Gondorian Soldier: ""It's the White Rider!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0699.jpg|The Return of the King
2659|2659|[Shadowfax runs toward the retreating soldiers. Gandalf's staff sets off a bright, white light. The Nazgûl fly away.]|https://www.tk421.net/lotr/film/rotk/img/rotk0703.jpg|The Return of the King
2660|2660|[Shadowfax joins the others and heads back to Minas Tirith.]|https://www.tk421.net/lotr/film/rotk/img/rotk0706.jpg|The Return of the King
2661|2661|[The gates of Minas Tirith open. Faramir's men and Shadowfax scurry inside.]|https://www.tk421.net/lotr/film/rotk/img/rotk0707.jpg|The Return of the King
2662|2662|"Faramir (despairingly): ""Mithrandir! They broke our defenses. They've taken the bridge and the West bank. Battalions of orcs are crossing the river."""|https://www.tk421.net/lotr/film/rotk/img/rotk0709.jpg|The Return of the King
2663|2663|"Irolas: ""It is as Lord Denethor predicted! Long has he foreseen this doom!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0712.jpg|The Return of the King
2664|2664|[Gandalf turns his horse towards Faramir, who stares at an embarassed Pippin.]|https://www.tk421.net/lotr/film/rotk/img/rotk0713.jpg|The Return of the King
2665|2665|"Gandalf: ""Faramir? This is not the first halfling to have crossed your path?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0716.jpg|The Return of the King
2666|2666|"Pippin: ""You've seen Frodo and Sam!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0717.jpg|The Return of the King
2667|2667|"Gandalf: ""Where? When?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0718.jpg|The Return of the King
2668|2668|"Faramir: ""In Ithilien, not two days ago. Gandalf, they're taking the road to the Morgul Vale."""|https://www.tk421.net/lotr/film/rotk/img/rotk0719.jpg|The Return of the King
2669|2669|"Pippin: ""What does that mean? What's wrong?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0720.jpg|The Return of the King
2670|2670|"Gandalf: ""Faramir, tell me everything. Tell me all you know."""|https://www.tk421.net/lotr/film/rotk/img/rotk0721.jpg|The Return of the King
2671|2671|"Denethor: ""This is how you would serve your city? You would risk its utter ruin?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0722.jpg|The Return of the King
2672|2672|"Faramir: ""I did what I judged to be right."""|https://www.tk421.net/lotr/film/rotk/img/rotk0723.jpg|The Return of the King
2673|2673|"Denethor: ""What you judged to be right? You sent the Ring of Power into Mordor in the hands of a witless halfling."""|https://www.tk421.net/lotr/film/rotk/img/rotk0724.jpg|The Return of the King
2674|2674|"Denethor: ""It should have been brought back to the Citadel to be kept safe. Hidden. Dark and deep in the vaults, not to be used. Unless at the uttermost… end of need."""|https://www.tk421.net/lotr/film/rotk/img/rotk0726.jpg|The Return of the King
2675|2675|"Faramir: ""I would not use the Ring. Not if Minas Tirith were falling in ruin and I alone could save her."""|https://www.tk421.net/lotr/film/rotk/img/rotk0728.jpg|The Return of the King
2676|2676|"Denethor: ""Ever you desire to appear lordly and gracious as a king of old. Boromir would have remembered his father's need. He would have brought me a kingly gift."""|https://www.tk421.net/lotr/film/rotk/img/rotk0729.jpg|The Return of the King
2677|2677|"Faramir: ""Boromir would not have brought the Ring. He would have stretched out his hand to this thing and taken it. He would've fallen."""|https://www.tk421.net/lotr/film/rotk/img/rotk0730.jpg|The Return of the King
2678|2678|"Denethor: ""You know nothing of this matter!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0731.jpg|The Return of the King
2679|2679|"Faramir: ""He would have kept it for his own! And when he returned, you would not have known your son."""|https://www.tk421.net/lotr/film/rotk/img/rotk0732.jpg|The Return of the King
2680|2680|"Denethor: ""Boromir was loyal to me! Not some wizard's pupil!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0733.jpg|The Return of the King
2681|2681|[Denethor cries and falls. Faramir approaches him.]|https://www.tk421.net/lotr/film/rotk/img/rotk0734.jpg|The Return of the King
2682|2682|"Faramir: ""Father?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0736.jpg|The Return of the King
2683|2683|"Denethor: ""My son!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0737.jpg|The Return of the King
2684|2684|[An image of Boromir appears behind Faramir.]|https://www.tk421.net/lotr/film/rotk/img/rotk0738.jpg|The Return of the King
2685|2685|[Boromir  smiles and then the image fades. Denethor is left looking at Faramir. His mood shifts back to anger.]|https://www.tk421.net/lotr/film/rotk/img/rotk0740.jpg|The Return of the King
2686|2686|"Denethor: ""Leave me!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0743.jpg|The Return of the King
2687|2687|[Gollum, Frodo, and Sam climb up the secret stair. Gollum reaches a ledge and looks down at a struggling Frodo.]|https://www.tk421.net/lotr/film/rotk/img/rotk0745.jpg|The Return of the King
2688|2688|"Gollum: ""Careful, master! Very far to fall! Very dangerous on the stairs. Come, master! Come to Sméagol!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0747.jpg|The Return of the King
2689|2689|[Gollum sees the One Ring around Frodo's neck. He reaches for Frodo.]|https://www.tk421.net/lotr/film/rotk/img/rotk0748.jpg|The Return of the King
2690|2690|"Sam: ""Get back, you! Don't touch him!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0750.jpg|The Return of the King
2691|2691|"Gollum: ""Why does he hates poor Sméagol? What has Sméagol ever done to him?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0752.jpg|The Return of the King
2692|2692|[Gollum takes Frodo aside while Sam climbs onto the ledge.]|https://www.tk421.net/lotr/film/rotk/img/rotk0754.jpg|The Return of the King
2693|2693|" Gollum: ""Master, Master carries a heavy burden. Sméagol knows. Heavy, heavy burden. Fat one cannot know. Let Sméagol look after Master."""|https://www.tk421.net/lotr/film/rotk/img/rotk0755.jpg|The Return of the King
2694|2694|"Gollum (whispering): ""He wants It. He needs It, Sméagol sees it in his eyes!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0756.jpg|The Return of the King
2695|2695|"Gollum (whispering): ""Very soon he will ask you for It! You will see! The fat one will take It from you!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0758.jpg|The Return of the King
2696|2696|[The Witch-King of Angmar lauds over the Orcs at Osgiliath.]|https://www.tk421.net/lotr/film/rotk/img/rotk0759.jpg|The Return of the King
2697|2697|"Gothmog: ""What of the wizard?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0761.jpg|The Return of the King
2698|2698|"Witch-King: ""I will break him."""|https://www.tk421.net/lotr/film/rotk/img/rotk0762.jpg|The Return of the King
2699|2699|"Soldier #2: ""Will Rohan's army come? Mithrandir?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0765.jpg|The Return of the King
2700|2700|"Gandalf: ""Courage is the best defense that you have now."""|https://www.tk421.net/lotr/film/rotk/img/rotk0766.jpg|The Return of the King
2701|2701|[Pippin, in his Gondorian armour,  sits  outside of the Hall of Kings.]|https://www.tk421.net/lotr/film/rotk/img/rotk0767.jpg|The Return of the King
2702|2702|"Pippin: ""What were you thinking, Peregrin Took? What service can a Hobbit offer such a great lord of Men?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0768.jpg|The Return of the King
2703|2703|" Faramir: ""It was well done."""|https://www.tk421.net/lotr/film/rotk/img/rotk0769.jpg|The Return of the King
2704|2704|[Pippin stands up as Faramir approaches.]|https://www.tk421.net/lotr/film/rotk/img/rotk0770.jpg|The Return of the King
2705|2705|"Faramir: ""A generous deed should not be checked with cold counsel. You are to join the tower guard."""|https://www.tk421.net/lotr/film/rotk/img/rotk0771.jpg|The Return of the King
2706|2706|" Pippin: ""I didn't think they would find any livery that would fit me."""|https://www.tk421.net/lotr/film/rotk/img/rotk0773.jpg|The Return of the King
2707|2707|"Faramir: ""Once belonged to a young boy of the city. A very foolish one who wasted many hours slaying dragons instead of attending to his studies."""|https://www.tk421.net/lotr/film/rotk/img/rotk0774.jpg|The Return of the King
2708|2708|" Pippin: ""This was yours?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0775.jpg|The Return of the King
2709|2709|"Pippin: ""Well… I'm taller than you were then. Though I'm not likely to grow anymore, except sideways."""|https://www.tk421.net/lotr/film/rotk/img/rotk0776.jpg|The Return of the King
2710|2710|[They laugh together.]|https://www.tk421.net/lotr/film/rotk/img/rotk0777.jpg|The Return of the King
2711|2711|"Faramir: ""Never fitted me either. Boromir was always the soldier. They were so alike, he and my father. Proud. Stubborn even. But strong."""|https://www.tk421.net/lotr/film/rotk/img/rotk0778.jpg|The Return of the King
2712|2712|"Pippin: ""I think you have strength of a different kind. And one day your father will see it."""|https://www.tk421.net/lotr/film/rotk/img/rotk0780.jpg|The Return of the King
2713|2713|[Inside Gondor's throne room, Pippin kneels before Denethor. Faramir observes.]|https://www.tk421.net/lotr/film/rotk/img/rotk0781.jpg|The Return of the King
2714|2714|"Pippin: ""Here do I swear fealty and service to Gondor. In peace or war. In living or dying. Fr… from… from… from this hour henceforth, until my lord release me, or death… take me."""|https://www.tk421.net/lotr/film/rotk/img/rotk0782.jpg|The Return of the King
2715|2715|"Denethor: ""And I shall not forget it. Nor fail to reward that which is given."""|https://www.tk421.net/lotr/film/rotk/img/rotk0785.jpg|The Return of the King
2716|2716|[Denethor holds out his ringed hand to Pippin, who kisses it reluctantly.]|https://www.tk421.net/lotr/film/rotk/img/rotk0787.jpg|The Return of the King
2717|2717|"Denethor: ""Fealty with love. Valor with honor."" (to Faramir) ""Disloyalty with vengeance."""|https://www.tk421.net/lotr/film/rotk/img/rotk0789.jpg|The Return of the King
2718|2718|"Faramir: ""What would you have me do?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0793.jpg|The Return of the King
2719|2719|"Denethor: ""I will not yield the river and Pelennor unfought. Osgiliath must be retaken."""|https://www.tk421.net/lotr/film/rotk/img/rotk0794.jpg|The Return of the King
2720|2720|"Faramir: ""My lord, Osgiliath is overrun."""|https://www.tk421.net/lotr/film/rotk/img/rotk0796.jpg|The Return of the King
2721|2721|"Denethor: ""Much must be risked in war. Is there a Captain here who still has the courage to do his lord's will?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0797.jpg|The Return of the King
2722|2722|"Faramir: ""You wish now that our places had been exchanged. That I had died and Boromir had lived."""|https://www.tk421.net/lotr/film/rotk/img/rotk0798.jpg|The Return of the King
2723|2723|"Faramir: ""Since you are robbed of Boromir, I will do what I can in his stead."""|https://www.tk421.net/lotr/film/rotk/img/rotk0799.jpg|The Return of the King
2724|2724|" Faramir: ""If I should return, think better of me, father."""|https://www.tk421.net/lotr/film/rotk/img/rotk0800.jpg|The Return of the King
2725|2725|"Denethor: ""That will depend on the manner of your return."""|https://www.tk421.net/lotr/film/rotk/img/rotk0801.jpg|The Return of the King
2726|2726|[Faramir walks slowly away from his father.]|https://www.tk421.net/lotr/film/rotk/img/rotk0802.jpg|The Return of the King
2727|2727|[On a ledge on the secret stair, Sam, Frodo, and Gollum rest. Sam checks Gollum, who appears asleep.]|https://www.tk421.net/lotr/film/rotk/img/rotk0803.jpg|The Return of the King
2728|2728|[Sam falls asleep. Gollum opens his eyes, and makes for Sam's backpack.]|https://www.tk421.net/lotr/film/rotk/img/rotk0805.jpg|The Return of the King
2729|2729|[He takes out the Lembas, looking disgusted with it.]|https://www.tk421.net/lotr/film/rotk/img/rotk0807.jpg|The Return of the King
2730|2730|[Gollum scatters bread crumbs on Sam's cloak. He then throws the remainder of the food over the ledge.]|https://www.tk421.net/lotr/film/rotk/img/rotk0808.jpg|The Return of the King
2731|2731|[As Gollum turns away, Sam confronts him.]|https://www.tk421.net/lotr/film/rotk/img/rotk0811.jpg|The Return of the King
2732|2732|"Sam: ""Where are you off to? Sneaking off are we?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0812.jpg|The Return of the King
2733|2733|"Gollum: ""Sneaking? Sneaking! Fat hobbit is always "|https://www.tk421.net/lotr/film/rotk/img/rotk0813.jpg|The Return of the King
2734|2734|"Sam: ""All right! All right! You just startled me, that's all. What "|https://www.tk421.net/lotr/film/rotk/img/rotk0814.jpg|The Return of the King
2735|2735|"Gollum (grinning): ""Sneaking."""|https://www.tk421.net/lotr/film/rotk/img/rotk0815.jpg|The Return of the King
2736|2736|[Sam wakes Frodo.]|https://www.tk421.net/lotr/film/rotk/img/rotk0818.jpg|The Return of the King
2737|2737|"Frodo: ""It's dark still."""|https://www.tk421.net/lotr/film/rotk/img/rotk0819.jpg|The Return of the King
2738|2738|"Sam: ""It's gone! The elven bread!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0820.jpg|The Return of the King
2739|2739|"Frodo: ""What? That's all we have left!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0821.jpg|The Return of the King
2740|2740|"Sam (pointing to Gollum): ""He took it! He must have!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0822.jpg|The Return of the King
2741|2741|"Gollum: ""Sméagol? No, no, no poor Sméagol. Sméagol hates nasty Elf bread."""|https://www.tk421.net/lotr/film/rotk/img/rotk0825.jpg|The Return of the King
2742|2742|"Frodo: ""He doesn't eat it. He can't have taken it!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0826.jpg|The Return of the King
2743|2743|"Gollum (feigning surprise): ""Look, what's this?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0828.jpg|The Return of the King
2744|2744|"Gollum: ""Crumbs on his jacketses. "|https://www.tk421.net/lotr/film/rotk/img/rotk0831.jpg|The Return of the King
2745|2745|"Gollum: ""I've seen him. He is always stuffing his face when Master is not looking."""|https://www.tk421.net/lotr/film/rotk/img/rotk0832.jpg|The Return of the King
2746|2746|"Frodo: ""Sam! No!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0834.jpg|The Return of the King
2747|2747|"Sam: ""Oh my! I'm sorry! I didn't mean it to go so far. I was just so, so angry. Here. You just… just rest a bit."""|https://www.tk421.net/lotr/film/rotk/img/rotk0836.jpg|The Return of the King
2748|2748|[Frodo gives Sam a worried look.]|https://www.tk421.net/lotr/film/rotk/img/rotk0837.jpg|The Return of the King
2749|2749|" Sam: ""I… could help a bit. I could carry it for a while…"""|https://www.tk421.net/lotr/film/rotk/img/rotk0838.jpg|The Return of the King
2750|2750|"Sam (his voice echoes in Frodo's head): ""carry it for a while… I could carry it… carry it… share the load… the load."""||
2751|2751|"Sam: ""I don't want to keep it! I just want to help!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0840.jpg|The Return of the King
2752|2752|"Gollum: ""See? See! He wants it for himself."""|https://www.tk421.net/lotr/film/rotk/img/rotk0841.jpg|The Return of the King
2753|2753|"Frodo: ""No Sam. It's you. I'm sorry, Sam."""|https://www.tk421.net/lotr/film/rotk/img/rotk0843.jpg|The Return of the King
2754|2754|"Sam: ""But, he's a liar! He's poisoned you against me!"""|https://www.tk421.net/lotr/film/rotk/img/rotk0844.jpg|The Return of the King
2755|2755|"Frodo: ""Go home."""|https://www.tk421.net/lotr/film/rotk/img/rotk0850.jpg|The Return of the King
2756|2756|[Sam collapses, still crying.]|https://www.tk421.net/lotr/film/rotk/img/rotk0851.jpg|The Return of the King
2757|2757|[Frodo and Gollum continue up the stairs.]|https://www.tk421.net/lotr/film/rotk/img/rotk0853.jpg|The Return of the King
2758|2758|[Faramir leads a group of cavalry slowly out of Minas Tirith. Citizens watch on, looking sad. Some throw flowers in the men's path.]|https://www.tk421.net/lotr/film/rotk/img/rotk0855.jpg|The Return of the King
2759|2759|[Gandalf pushes through the crowd.]|https://www.tk421.net/lotr/film/rotk/img/rotk0866.jpg|The Return of the King
2760|2760|"Gandalf: ""Faramir, Faramir! Your father's will is turned to madness. Do not throw away your life so rashly."""|https://www.tk421.net/lotr/film/rotk/img/rotk0867.jpg|The Return of the King
2761|2761|"Faramir: ""Where does my allegiance lie if not here?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0868.jpg|The Return of the King
2762|2762|"Faramir: ""This is the city of the Men of Númenor. I will gladly give my life to defend her beauty, her memory, her wisdom."""|https://www.tk421.net/lotr/film/rotk/img/rotk0869.jpg|The Return of the King
2763|2763|"Gandalf: ""Your father loves you, Faramir. He will remember it before the end."""|https://www.tk421.net/lotr/film/rotk/img/rotk0871.jpg|The Return of the King
2764|2764|[The cavalry forms a line and heads towards Osgiliath.]|https://www.tk421.net/lotr/film/rotk/img/rotk0876.jpg|The Return of the King
2765|2765|[At Osgiliath, orcs rise to meet the charge.]|https://www.tk421.net/lotr/film/rotk/img/rotk0881.jpg|The Return of the King
2766|2766|"Denethor: ""Can you sing, Master Hobbit?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0886.jpg|The Return of the King
2767|2767|"Pippin: ""Well, yes. At least, well enough for my own people. But, we have no songs for great halls and… evil times."""|https://www.tk421.net/lotr/film/rotk/img/rotk0888.jpg|The Return of the King
2768|2768|"Denethor: ""And why should your songs be unfit for my halls? Come, sing me a song."""|https://www.tk421.net/lotr/film/rotk/img/rotk0892.jpg|The Return of the King
2769|2769|[As Pippin sings, Faramir's men gallop toward Osgiliath, and Denethor eats messily.]|https://www.tk421.net/lotr/film/rotk/img/rotk0893.jpg|The Return of the King
2770|2770|"Pippin (singing softly): ""Home is behind, the world ahead"|https://www.tk421.net/lotr/film/rotk/img/rotk0896.jpg|The Return of the King
2771|2771|"Pippin: ""Through shadow to the edge of night"|https://www.tk421.net/lotr/film/rotk/img/rotk0899.jpg|The Return of the King
2772|2772|"Pippin: ""Mist and shadow cloud and shade"|https://www.tk421.net/lotr/film/rotk/img/rotk0907.jpg|The Return of the King
2773|2773|[As Pippin's song ends, orc archers appear from within Osgiliath, and fire on Faramir's men.]|https://www.tk421.net/lotr/film/rotk/img/rotk0909.jpg|The Return of the King
2774|2774|[Pippin ends his song, holding back tears.]|https://www.tk421.net/lotr/film/rotk/img/rotk0911.jpg|The Return of the King
2775|2775|[Gandalf sits in an empty courtyard. A bell tolls.]|https://www.tk421.net/lotr/film/rotk/img/rotk0915.jpg|The Return of the King
2776|2776|[Trolls push siege towers across the river bridge at Osgiliath.]|https://www.tk421.net/lotr/film/rotk/img/rotk0917.jpg|The Return of the King
2777|2777|"Théoden: ""Grimbold, how many?"""|https://www.tk421.net/lotr/film/rotk/img/rotk0918.jpg|The Return of the King
2778|2778|"Grimbold: ""I bring five hundred men from the Westfold, my Lord."""|https://www.tk421.net/lotr/film/rotk/img/rotk0920.jpg|The Return of the King
2779|2779|[From a small, high encampment, Théoden surveys his army.]|https://www.tk421.net/lotr/film/rotk/img/rotk0923.jpg|The Return of the King
